ticker,company_name,date,year,quarter,month,close_price,open_price,high_price,low_price,volume,shares_outstanding,market_cap,market_cap_billions,revenue,revenue_millions,gross_profit,net_income,operating_income,ebitda,ps_ratio,current_pe,forward_pe,current_ps,current_pb,peg_ratio,revenue_qoq_pct,revenue_yoy_pct,market_cap_yoy_pct,user_subscribers_millions,user_dau_millions,sector,industry,country,employees,year_quarter
FTNT,FORTINET INC,2015-01-01 00:00:00-05:00,2015,1,1,5.980000019073486,6.179999828338623,6.593999862670898,5.714000225067139,216556500,766266033,4582270891.955364,4.582270891955364,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,,,,Technology,Software - Infrastructure,United States,14898,2015-Q1
FTNT,FORTINET INC,2015-02-01 00:00:00-05:00,2015,1,2,6.7220001220703125,5.947999954223633,6.947999954223633,5.788000106811523,197030500,766266033,5150840367.364334,5.150840367364334,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,,,,Technology,Software - Infrastructure,United States,14898,2015-Q1
FTNT,FORTINET INC,2015-03-01 00:00:00-05:00,2015,1,3,6.989999771118164,6.716000080108643,7.138000011444092,6.533999919891357,143821500,766266033,5356199395.285624,5.356199395285624,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,,,,Technology,Software - Infrastructure,United States,14898,2015-Q1
FTNT,FORTINET INC,2015-04-01 00:00:00-04:00,2015,2,4,7.547999858856201,6.99399995803833,7.797999858856201,6.679999828338623,225305500,766266033,5783775908.930302,5.783775908930302,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,,,,Technology,Software - Infrastructure,United States,14898,2015-Q2
FTNT,FORTINET INC,2015-05-01 00:00:00-04:00,2015,2,5,8.01200008392334,7.630000114440918,8.076000213623047,7.486000061035156,140944000,766266033,6139323520.703605,6.139323520703605,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,,,,Technology,Software - Infrastructure,United States,14898,2015-Q2
FTNT,FORTINET INC,2015-06-01 00:00:00-04:00,2015,2,6,8.265999794006348,8.050000190734863,8.824000358581543,7.8460001945495605,168675500,766266033,6333954870.932061,6.333954870932061,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,,,,Technology,Software - Infrastructure,United States,14898,2015-Q2
FTNT,FORTINET INC,2015-07-01 00:00:00-04:00,2015,3,7,9.54800033569336,8.368000030517578,9.718000411987305,7.808000087738037,203919500,766266033,7316308340.314419,7.316308340314419,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,,,,Technology,Software - Infrastructure,United States,14898,2015-Q3
FTNT,FORTINET INC,2015-08-01 00:00:00-04:00,2015,3,8,8.428000450134277,9.527999877929688,10.062000274658203,7.0,168964000,766266033,6458090471.046607,6.458090471046607,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,,,,Technology,Software - Infrastructure,United States,14898,2015-Q3
FTNT,FORTINET INC,2015-09-01 00:00:00-04:00,2015,3,9,8.496000289916992,8.204000473022461,9.300000190734863,8.10200023651123,149096500,766266033,6510196438.5215435,6.510196438521543,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,,,,Technology,Software - Infrastructure,United States,14898,2015-Q3
FTNT,FORTINET INC,2015-10-01 00:00:00-04:00,2015,4,10,6.872000217437744,8.498000144958496,8.932000160217285,6.581999778747559,296515500,766266033,5265780345.391157,5.265780345391157,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,,,,Technology,Software - Infrastructure,United States,14898,2015-Q4
FTNT,FORTINET INC,2015-11-01 00:00:00-04:00,2015,4,11,7.203999996185303,6.892000198364258,7.452000141143799,6.455999851226807,224893000,766266033,5520180498.808928,5.520180498808927,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,,,,Technology,Software - Infrastructure,United States,14898,2015-Q4
FTNT,FORTINET INC,2015-12-01 00:00:00-05:00,2015,4,12,6.234000205993652,7.25,7.265999794006348,5.966000080108643,194163000,766266033,4776902607.567939,4.776902607567939,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,,,,Technology,Software - Infrastructure,United States,14898,2015-Q4
FTNT,FORTINET INC,2016-01-01 00:00:00-05:00,2016,1,1,5.627999782562256,6.107999801635742,6.197999954223633,4.728000164031982,344329500,766266033,4312545067.108843,4.312545067108843,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,-5.886291561680745,,,Technology,Software - Infrastructure,United States,14898,2016-Q1
FTNT,FORTINET INC,2016-02-01 00:00:00-05:00,2016,1,2,5.679999828338623,5.5960001945495605,5.840000152587891,4.631999969482422,284995000,766266033,4352390935.901718,4.3523909359017185,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,-15.501342975441101,,,Technology,Software - Infrastructure,United States,14898,2016-Q1
FTNT,FORTINET INC,2016-03-01 00:00:00-05:00,2016,1,3,6.125999927520752,5.75,6.199999809265137,5.415999889373779,215943000,766266033,4694145662.619614,4.694145662619614,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,-12.360513188674993,,,Technology,Software - Infrastructure,United States,14898,2016-Q1
FTNT,FORTINET INC,2016-04-01 00:00:00-04:00,2016,2,4,6.501999855041504,6.050000190734863,6.868000030517578,5.616000175476074,239886000,766266033,4982261635.489228,4.982261635489229,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,-13.857975932357858,,,Technology,Software - Infrastructure,United States,14898,2016-Q2
FTNT,FORTINET INC,2016-05-01 00:00:00-04:00,2016,2,5,6.8420000076293945,6.504000186920166,6.927999973297119,6.216000080108643,162618000,766266033,5242792203.632146,5.2427922036321455,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,-14.603096156247375,,,Technology,Software - Infrastructure,United States,14898,2016-Q2
FTNT,FORTINET INC,2016-06-01 00:00:00-04:00,2016,2,6,6.317999839782715,6.800000190734863,6.986000061035156,5.97599983215332,174357000,766266033,4841268673.7249365,4.841268673724937,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,-23.56641668000188,,,Technology,Software - Infrastructure,United States,14898,2016-Q2
FTNT,FORTINET INC,2016-07-01 00:00:00-04:00,2016,3,7,6.938000202178955,6.300000190734863,7.461999893188477,6.184000015258789,169322000,766266033,5316353891.876865,5.316353891876865,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,-27.33556809542017,,,Technology,Software - Infrastructure,United States,14898,2016-Q3
FTNT,FORTINET INC,2016-08-01 00:00:00-04:00,2016,3,8,7.228000164031982,6.961999893188477,7.328000068664551,6.486000061035156,168180500,766266033,5538571012.216137,5.538571012216137,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,-14.238256075118926,,,Technology,Software - Infrastructure,United States,14898,2016-Q3
FTNT,FORTINET INC,2016-09-01 00:00:00-04:00,2016,3,9,7.386000156402588,7.2220001220703125,7.460000038146973,7.01200008392334,134285000,766266033,5659641039.58399,5.65964103958399,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,-13.064972877081315,,,Technology,Software - Infrastructure,United States,14898,2016-Q3
FTNT,FORTINET INC,2016-10-01 00:00:00-04:00,2016,4,10,6.4120001792907715,7.380000114440918,7.495999813079834,5.800000190734863,373351000,766266033,4913297940.980429,4.913297940980429,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,-6.693830378231336,,,Technology,Software - Infrastructure,United States,14898,2016-Q4
FTNT,FORTINET INC,2016-11-01 00:00:00-04:00,2016,4,11,6.019999980926514,6.400000095367432,6.699999809265137,5.920000076293945,247833000,766266033,4612921504.044636,4.612921504044635,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,-16.435313935115857,,,Technology,Software - Infrastructure,United States,14898,2016-Q4
FTNT,FORTINET INC,2016-12-01 00:00:00-05:00,2016,4,12,6.02400016784668,6.035999774932861,6.188000202178955,5.702000141143799,280764000,766266033,4615986711.407209,4.615986711407209,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,-3.3686241772188152,,,Technology,Software - Infrastructure,United States,14898,2016-Q4
FTNT,FORTINET INC,2017-01-01 00:00:00-05:00,2017,1,1,6.6519999504089355,6.111999988555908,6.677999973297119,5.980000019073486,240557500,766266033,5097201613.516052,5.097201613516052,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,18.1947442681045,,,Technology,Software - Infrastructure,United States,14898,2017-Q1
FTNT,FORTINET INC,2017-02-01 00:00:00-05:00,2017,1,2,7.46999979019165,6.6519999504089355,7.665999889373779,6.544000148773193,240618000,766266033,5724007105.740988,5.724007105740988,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,31.514084787861574,,,Technology,Software - Infrastructure,United States,14898,2017-Q1
FTNT,FORTINET INC,2017-03-01 00:00:00-05:00,2017,1,3,7.670000076293945,7.354000091552734,7.711999893188477,7.165999889373779,185842500,766266033,5877260531.571459,5.877260531571459,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,25.204051045395047,,,Technology,Software - Infrastructure,United States,14898,2017-Q1
FTNT,FORTINET INC,2017-04-01 00:00:00-04:00,2017,2,4,7.800000190734863,7.710000038146973,8.128000259399414,7.386000156402588,173039000,766266033,5976875203.553647,5.976875203553647,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,19.963093888519843,,,Technology,Software - Infrastructure,United States,14898,2017-Q2
FTNT,FORTINET INC,2017-05-01 00:00:00-04:00,2017,2,5,7.868000030517578,7.860000133514404,8.265999794006348,7.708000183105469,164404500,766266033,6028981171.028584,6.028981171028583,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,14.995615634962123,,,Technology,Software - Infrastructure,United States,14898,2017-Q2
FTNT,FORTINET INC,2017-06-01 00:00:00-04:00,2017,2,6,7.48799991607666,7.961999893188477,7.973999977111816,7.1539998054504395,190600500,766266033,5737799990.796395,5.737799990796395,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,18.518520195691913,,,Technology,Software - Infrastructure,United States,14898,2017-Q2
FTNT,FORTINET INC,2017-07-01 00:00:00-04:00,2017,3,7,7.381999969482422,7.533999919891357,8.312000274658203,7.360000133514404,182841500,766266033,5656575832.221416,5.656575832221416,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,6.399535231550213,,,Technology,Software - Infrastructure,United States,14898,2017-Q3
FTNT,FORTINET INC,2017-08-01 00:00:00-04:00,2017,3,8,7.639999866485596,7.427999973297119,7.684000015258789,7.173999786376953,130081000,766266033,5854272389.812447,5.854272389812446,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,5.700051094406544,,,Technology,Software - Infrastructure,United States,14898,2017-Q3
FTNT,FORTINET INC,2017-09-01 00:00:00-04:00,2017,3,9,7.168000221252441,7.682000160217285,7.9019999504089355,7.0879998207092285,132020500,766266033,5492595094.082231,5.492595094082231,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,-2.951528980962337,,,Technology,Software - Infrastructure,United States,14898,2017-Q3
FTNT,FORTINET INC,2017-10-01 00:00:00-04:00,2017,4,10,7.881999969482422,7.182000160217285,8.112000465393066,7.182000160217285,169662000,766266033,6039708848.721416,6.039708848721417,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,22.925760278974995,,,Technology,Software - Infrastructure,United States,14898,2017-Q4
FTNT,FORTINET INC,2017-11-01 00:00:00-04:00,2017,4,11,8.411999702453613,7.883999824523926,8.461999893188477,7.624000072479248,166591500,766266033,6445829641.596311,6.445829641596311,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,39.73421476919932,,,Technology,Software - Infrastructure,United States,14898,2017-Q4
FTNT,FORTINET INC,2017-12-01 00:00:00-05:00,2017,4,12,8.73799991607666,8.395999908447266,9.128000259399414,8.100000381469727,144613500,766266033,6695632532.046395,6.695632532046395,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,45.0531154151697,,,Technology,Software - Infrastructure,United States,14898,2017-Q4
FTNT,FORTINET INC,2018-01-01 00:00:00-05:00,2018,1,1,9.208000183105469,8.751999855041504,9.28600025177002,8.696000099182129,159257500,766266033,7055777772.171501,7.055777772171501,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,38.4245377593456,,,Technology,Software - Infrastructure,United States,14898,2018-Q1
FTNT,FORTINET INC,2018-02-01 00:00:00-05:00,2018,1,2,10.093999862670898,9.149999618530273,10.199999809265137,8.734000205993652,211026500,766266033,7734689231.871374,7.734689231871374,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,35.127177325020085,,,Technology,Software - Infrastructure,United States,14898,2018-Q1
FTNT,FORTINET INC,2018-03-01 00:00:00-05:00,2018,1,3,10.715999603271484,10.144000053405762,11.067999839782715,9.850000381469727,157084000,766266033,8211306505.628414,8.211306505628414,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,39.71316162553848,,,Technology,Software - Infrastructure,United States,14898,2018-Q1
FTNT,FORTINET INC,2018-04-01 00:00:00-04:00,2018,2,4,11.071999549865723,10.621999740600586,11.595999717712402,10.406000137329102,140314000,766266033,8484097172.453393,8.484097172453392,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,41.94870870666727,,,Technology,Software - Infrastructure,United States,14898,2018-Q2
FTNT,FORTINET INC,2018-05-01 00:00:00-04:00,2018,2,5,12.236000061035156,11.001999855041504,12.425999641418457,10.680000305175781,190272000,766266033,9376031226.557167,9.376031226557167,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,55.51601440741529,,,Technology,Software - Infrastructure,United States,14898,2018-Q2
FTNT,FORTINET INC,2018-06-01 00:00:00-04:00,2018,2,6,12.486000061035156,12.312000274658203,13.263999938964844,12.166000366210938,171705500,766266033,9567597734.807167,9.567597734807167,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,66.74679755575103,,,Technology,Software - Infrastructure,United States,14898,2018-Q2
FTNT,FORTINET INC,2018-07-01 00:00:00-04:00,2018,3,7,12.581999778747559,12.434000015258789,13.765999794006348,12.380000114440918,124919000,766266033,9641159057.66777,9.641159057667771,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,70.44161244597957,,,Technology,Software - Infrastructure,United States,14898,2018-Q3
FTNT,FORTINET INC,2018-08-01 00:00:00-04:00,2018,3,8,16.75200080871582,12.645999908447266,16.823999404907227,12.618000030517578,170320000,766266033,12836489204.507463,12.836489204507464,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,119.26703012393838,,,Technology,Software - Infrastructure,United States,14898,2018-Q3
FTNT,FORTINET INC,2018-09-01 00:00:00-04:00,2018,3,9,18.45400047302246,17.020000457763672,18.47599983215332,16.312000274658203,190892500,766266033,14140673735.443045,14.140673735443045,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,157.44977543817726,,,Technology,Software - Infrastructure,United States,14898,2018-Q3
FTNT,FORTINET INC,2018-10-01 00:00:00-04:00,2018,4,10,16.43600082397461,18.600000381469727,18.874000549316406,15.204000473022461,439329500,766266033,12594349149.771755,12.594349149771755,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,108.52576614579577,,,Technology,Software - Infrastructure,United States,14898,2018-Q4
FTNT,FORTINET INC,2018-11-01 00:00:00-04:00,2018,4,11,14.767999649047852,16.440000534057617,16.799999237060547,12.930000305175781,250403000,766266033,11316216506.42129,11.31621650642129,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,75.55872766781387,,,Technology,Software - Infrastructure,United States,14898,2018-Q4
FTNT,FORTINET INC,2018-12-01 00:00:00-05:00,2018,4,12,14.086000442504883,15.246000289916992,15.435999870300293,12.881999969482422,211339000,766266033,10793623679.914461,10.793623679914461,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,61.20394344006199,,,Technology,Software - Infrastructure,United States,14898,2018-Q4
FTNT,FORTINET INC,2019-01-01 00:00:00-05:00,2019,1,1,15.314000129699707,13.715999603271484,15.513999938964844,13.01200008392334,222984500,766266033,11734598128.746479,11.734598128746478,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,66.31190079467333,,,Technology,Software - Infrastructure,United States,14898,2019-Q1
FTNT,FORTINET INC,2019-02-01 00:00:00-05:00,2019,1,2,17.357999801635742,15.338000297546387,17.719999313354492,15.272000312805176,188348500,766266033,13300845648.814207,13.300845648814207,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,71.9635430730308,,,Technology,Software - Infrastructure,United States,14898,2019-Q1
FTNT,FORTINET INC,2019-03-01 00:00:00-05:00,2019,1,3,16.79400062561035,17.48200035095215,17.667999267578125,15.932000160217285,161632500,766266033,12868672237.585962,12.868672237585962,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,56.718936612159965,,,Technology,Software - Infrastructure,United States,14898,2019-Q1
FTNT,FORTINET INC,2019-04-01 00:00:00-04:00,2019,2,4,18.68400001525879,16.917999267578125,19.392000198364258,16.488000869750977,190913000,766266033,14316914572.264292,14.316914572264292,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,68.75000699837801,,,Technology,Software - Infrastructure,United States,14898,2019-Q2
FTNT,FORTINET INC,2019-05-01 00:00:00-04:00,2019,2,5,14.496000289916992,18.72800064086914,18.72800064086914,14.447999954223633,196964000,766266033,11107792636.521544,11.107792636521543,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,18.470090042567723,,,Technology,Software - Infrastructure,United States,14898,2019-Q2
FTNT,FORTINET INC,2019-06-01 00:00:00-04:00,2019,2,6,15.366000175476074,14.46399974822998,15.86400032043457,13.77400016784668,154058000,766266033,11774443997.539356,11.774443997539356,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,23.065834537583306,,,Technology,Software - Infrastructure,United States,14898,2019-Q2
FTNT,FORTINET INC,2019-07-01 00:00:00-04:00,2019,3,7,16.062000274658203,15.621999740600586,17.729999542236328,15.37600040435791,151837000,766266033,12307765232.507252,12.307765232507252,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,27.65856427520181,,,Technology,Software - Infrastructure,United States,14898,2019-Q3
FTNT,FORTINET INC,2019-08-01 00:00:00-04:00,2019,3,8,15.836000442504883,16.08799934387207,18.558000564575195,15.42199993133545,190541500,766266033,12134589237.664461,12.13458923766446,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,-5.46800574254005,,,Technology,Software - Infrastructure,United States,14898,2019-Q3
FTNT,FORTINET INC,2019-09-01 00:00:00-04:00,2019,3,9,15.35200023651123,15.70199966430664,16.281999588012695,15.112000465393066,119267000,766266033,11763716319.846523,11.763716319846523,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,-16.809364674320793,,,Technology,Software - Infrastructure,United States,14898,2019-Q3
FTNT,FORTINET INC,2019-10-01 00:00:00-04:00,2019,4,10,16.312000274658203,15.515999794006348,16.694000244140625,14.90999984741211,128483000,766266033,12499331740.757252,12.499331740757253,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,-0.7544447742758198,,,Technology,Software - Infrastructure,United States,14898,2019-Q4
FTNT,FORTINET INC,2019-11-01 00:00:00-04:00,2019,4,11,21.02199935913086,17.73200035095215,21.200000762939453,17.450000762939453,170180500,766266033,16108444054.649746,16.108444054649745,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,42.348319736628824,,,Technology,Software - Infrastructure,United States,14898,2019-Q4
FTNT,FORTINET INC,2019-12-01 00:00:00-05:00,2019,4,12,21.351999282836914,21.04400062561035,22.055999755859375,19.95599937438965,112939500,766266033,16361311787.078287,16.361311787078286,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,51.5831223347593,,,Technology,Software - Infrastructure,United States,14898,2019-Q4
FTNT,FORTINET INC,2020-01-01 00:00:00-05:00,2020,1,1,23.07200050354004,21.520000457763672,24.08799934387207,21.47599983215332,117975000,766266033,17679290299.221626,17.679290299221627,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,50.6595292420992,,,Technology,Software - Infrastructure,United States,14898,2020-Q1
FTNT,FORTINET INC,2020-02-01 00:00:00-05:00,2020,1,2,20.41200065612793,23.170000076293945,24.36400032043457,19.618000030517578,156654500,766266033,15641022768.364546,15.641022768364547,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,17.594198003184623,,,Technology,Software - Infrastructure,United States,14898,2020-Q1
FTNT,FORTINET INC,2020-03-01 00:00:00-05:00,2020,1,3,20.233999252319336,20.724000930786133,22.09600067138672,14.039999961853027,341949500,766266033,15504626338.799704,15.504626338799703,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,20.48349707372934,,,Technology,Software - Infrastructure,United States,14898,2020-Q1
FTNT,FORTINET INC,2020-04-01 00:00:00-04:00,2020,2,4,21.54800033569336,19.38800048828125,22.996000289916992,19.20199966430664,215025000,766266033,16511500736.314419,16.511500736314417,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,15.328625123611683,,,Technology,Software - Infrastructure,United States,14898,2020-Q2
FTNT,FORTINET INC,2020-05-01 00:00:00-04:00,2020,2,5,27.84000015258789,21.128000259399414,29.937999725341797,20.75200080871582,195625000,766266033,21332846475.642918,21.332846475642917,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,92.05297734405129,,,Technology,Software - Infrastructure,United States,14898,2020-Q2
FTNT,FORTINET INC,2020-06-01 00:00:00-04:00,2020,2,6,27.45400047302246,27.961999893188477,29.326000213623047,25.375999450683594,170715500,766266033,21037068032.443047,21.037068032443045,,,,,,,,34.08765,35.50207,10.344392,31.79487,,,,78.66718833466284,,,Technology,Software - Infrastructure,United States,14898,2020-Q2
