ticker,company_name,date,year,quarter,month,close_price,open_price,high_price,low_price,volume,shares_outstanding,market_cap,market_cap_billions,revenue,revenue_millions,gross_profit,net_income,operating_income,ebitda,ps_ratio,current_pe,forward_pe,current_ps,current_pb,peg_ratio,revenue_qoq_pct,revenue_yoy_pct,market_cap_yoy_pct,user_dau_millions,sector,industry,country,employees,year_quarter
QCOM,QUALCOMM INC,2015-01-01 00:00:00-05:00,2015,1,1,45.92221450805664,54.78168990153489,55.362519104803745,45.87074891330265,275059800,1079000000,49550069454.193115,49.550069454193114,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,,,Technology,Semiconductors,United States,49000,2015-Q1
QCOM,QUALCOMM INC,2015-02-01 00:00:00-05:00,2015,1,2,53.311248779296875,45.94428254794989,53.35536055254345,45.77517806828758,243792600,1079000000,57522837432.86133,57.52283743286133,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,,,Technology,Semiconductors,United States,49000,2015-Q1
QCOM,QUALCOMM INC,2015-03-01 00:00:00-05:00,2015,1,3,50.980587005615234,52.789248570862135,54.4729117974518,48.28966176707343,278695100,1079000000,55008053379.05884,55.008053379058836,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,,,Technology,Semiconductors,United States,49000,2015-Q1
QCOM,QUALCOMM INC,2015-04-01 00:00:00-04:00,2015,2,4,50.286651611328125,50.63422201783396,53.17074011155637,48.94074439682299,265601600,1079000000,54259297088.62305,54.25929708862305,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,,,Technology,Semiconductors,United States,49000,2015-Q2
QCOM,QUALCOMM INC,2015-05-01 00:00:00-04:00,2015,2,5,51.52903366088867,50.5159033891471,52.74182905961019,49.91690236619626,216503600,1079000000,55599827320.09888,55.599827320098875,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,,,Technology,Semiconductors,United States,49000,2015-Q2
QCOM,QUALCOMM INC,2015-06-01 00:00:00-04:00,2015,2,6,46.315486907958984,51.403313731568275,51.802649591489335,46.18237495465197,251772700,1079000000,49974410373.687744,49.974410373687746,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,,,Technology,Semiconductors,United States,49000,2015-Q2
QCOM,QUALCOMM INC,2015-07-01 00:00:00-04:00,2015,3,7,47.947303771972656,46.986718799939624,49.18340721356612,45.296390804316744,305330200,1079000000,51735140769.958496,51.7351407699585,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,,,Technology,Semiconductors,United States,49000,2015-Q3
QCOM,QUALCOMM INC,2015-08-01 00:00:00-04:00,2015,3,8,42.131683349609375,47.9175268914794,48.26750819165188,39.16057197030033,304479200,1079000000,45460086334.228516,45.460086334228514,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,,,Technology,Semiconductors,United States,49000,2015-Q3
QCOM,QUALCOMM INC,2015-09-01 00:00:00-04:00,2015,3,9,40.346561431884766,41.48794971344332,42.62182725970854,39.175135938165305,244619500,1079000000,43533939785.00366,43.53393978500366,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,,,Technology,Semiconductors,United States,49000,2015-Q3
QCOM,QUALCOMM INC,2015-10-01 00:00:00-04:00,2015,4,10,44.6192512512207,40.24893760821039,45.94836766948758,39.798390932139476,206115300,1079000000,48144172100.06714,48.14417210006714,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,,,Technology,Semiconductors,United States,49000,2015-Q4
QCOM,QUALCOMM INC,2015-11-01 00:00:00-04:00,2015,4,11,36.63703536987305,44.829493717783016,45.94084429287702,35.683375791727094,338781400,1079000000,39531361164.09302,39.53136116409302,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,,,Technology,Semiconductors,United States,49000,2015-Q4
QCOM,QUALCOMM INC,2015-12-01 00:00:00-05:00,2015,4,12,37.90873336791992,36.96840747421187,40.52495681340514,34.829927519434136,350968200,1079000000,40903523303.985596,40.903523303985594,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,,,Technology,Semiconductors,United States,49000,2015-Q4
QCOM,QUALCOMM INC,2016-01-01 00:00:00-05:00,2016,1,1,34.38252258300781,37.484077989659745,38.3713185792155,32.96445288099308,292170300,1079000000,37098741867.06543,37.09874186706543,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,-25.128779281809877,,Technology,Semiconductors,United States,49000,2016-Q1
QCOM,QUALCOMM INC,2016-02-01 00:00:00-05:00,2016,1,2,38.515403747558594,33.90477722486097,39.432978121108036,32.031712731202845,255057600,1079000000,41558120643.61572,41.55812064361572,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,-27.75370183690794,,Technology,Semiconductors,United States,49000,2016-Q1
QCOM,QUALCOMM INC,2016-03-01 00:00:00-05:00,2016,1,3,39.14480972290039,39.098884946932046,40.966567448038894,38.019605992676986,259198400,1079000000,42237249691.00952,42.237249691009524,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,-23.216243628993904,,Technology,Semiconductors,United States,49000,2016-Q1
QCOM,QUALCOMM INC,2016-04-01 00:00:00-04:00,2016,2,4,38.67023468017578,39.09888440959312,40.782859023871296,38.06553316544527,190898700,1079000000,41725183219.90967,41.72518321990967,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,-23.100398533068166,,Technology,Semiconductors,United States,49000,2016-Q2
QCOM,QUALCOMM INC,2016-05-01 00:00:00-04:00,2016,2,5,42.03818893432617,38.800360713690985,43.0715402302337,38.37171388274049,196181900,1079000000,45359205860.13794,45.35920586013794,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,-18.418441123933206,,Technology,Semiconductors,United States,49000,2016-Q2
QCOM,QUALCOMM INC,2016-06-01 00:00:00-04:00,2016,2,6,41.39847183227539,42.117168708459,42.944056005062876,39.28874979017661,210703100,1079000000,44668951107.02515,44.668951107025144,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,-10.616351902885079,,Technology,Semiconductors,United States,49000,2016-Q2
QCOM,QUALCOMM INC,2016-07-01 00:00:00-04:00,2016,3,7,48.361328125,40.95025221371816,48.546796566985535,39.53604134073176,205890700,1079000000,52181873046.875,52.181873046875,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,0.8634987172508213,,Technology,Semiconductors,United States,49000,2016-Q3
QCOM,QUALCOMM INC,2016-08-01 00:00:00-04:00,2016,3,8,48.73998260498047,48.19902771082749,49.21911273501676,46.38296801042143,160486600,1079000000,52590441230.773926,52.590441230773926,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,15.68486879704123,,Technology,Semiconductors,United States,49000,2016-Q3
QCOM,QUALCOMM INC,2016-09-01 00:00:00-04:00,2016,3,9,53.38556671142578,48.997817841246736,54.866335444442115,46.706525975295314,221603700,1079000000,57603026481.62842,57.60302648162842,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,32.317513108407425,,Technology,Semiconductors,United States,49000,2016-Q3
QCOM,QUALCOMM INC,2016-10-01 00:00:00-04:00,2016,4,10,53.55706024169922,53.05827553190318,55.81718180257784,50.11232648155069,218422000,1079000000,57788068000.79346,57.78806800079346,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,20.031284120291005,,Technology,Semiconductors,United States,49000,2016-Q4
QCOM,QUALCOMM INC,2016-11-01 00:00:00-04:00,2016,4,11,53.09724044799805,53.77527871143519,54.04805067512271,50.12791174360288,202069400,1079000000,57291922443.38989,57.29192244338989,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,44.92777571096915,,Technology,Semiconductors,United States,49000,2016-Q4
QCOM,QUALCOMM INC,2016-12-01 00:00:00-05:00,2016,4,12,51.21117401123047,53.19050504415195,55.16983008458463,50.09584001231611,157341000,1079000000,55256856758.117676,55.25685675811768,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,35.090701960956764,,Technology,Semiconductors,United States,49000,2016-Q4
QCOM,QUALCOMM INC,2017-01-01 00:00:00-05:00,2017,1,1,41.96645736694336,51.729569380770556,52.68781622568582,41.49519009685886,382359000,1079000000,45281807498.931885,45.28180749893188,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,22.057528692451456,,Technology,Semiconductors,United States,49000,2017-Q1
QCOM,QUALCOMM INC,2017-02-01 00:00:00-05:00,2017,1,2,44.36207580566406,42.131404717166866,45.013998688923884,41.13388600191956,213744100,1079000000,47866679794.31152,47.86667979431152,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,15.180087677196097,,Technology,Semiconductors,United States,49000,2017-Q1
QCOM,QUALCOMM INC,2017-03-01 00:00:00-05:00,2017,1,3,45.4586067199707,45.133562740738796,46.80635115492824,44.39626734468131,195223400,1079000000,49049836650.84839,49.04983665084839,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,16.12933372716494,,Technology,Semiconductors,United States,49000,2017-Q1
QCOM,QUALCOMM INC,2017-04-01 00:00:00-04:00,2017,2,4,42.604583740234375,45.395205010440954,45.60925891355616,40.47197431156275,246460200,1079000000,45970345855.71289,45.97034585571289,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,10.174101844992233,,Technology,Semiconductors,United States,49000,2017-Q2
QCOM,QUALCOMM INC,2017-05-01 00:00:00-04:00,2017,2,5,45.40312576293945,42.53322414861548,47.480236642148554,41.93863109727933,261377900,1079000000,48989972698.21167,48.98997269821167,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,8.004476201080223,,Technology,Semiconductors,United States,49000,2017-Q2
QCOM,QUALCOMM INC,2017-06-01 00:00:00-04:00,2017,2,6,44.20902633666992,45.99435966361895,47.27531535209024,43.672624042470574,194828100,1079000000,47701539417.266846,47.701539417266844,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,6.789029594573925,,Technology,Semiconductors,United States,49000,2017-Q2
QCOM,QUALCOMM INC,2017-07-01 00:00:00-04:00,2017,3,7,42.58381271362305,44.45721242823811,45.58605565024722,41.815239254816724,175178800,1079000000,45947933917.99927,45.947933917999265,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,-11.946560682625906,,Technology,Semiconductors,United States,49000,2017-Q3
QCOM,QUALCOMM INC,2017-08-01 00:00:00-04:00,2017,3,8,41.84725570678711,42.67187062772524,43.31234838447519,41.054662383157336,180627700,1079000000,45153188907.62329,45.15318890762329,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,-14.141832905555917,,Technology,Semiconductors,United States,49000,2017-Q3
QCOM,QUALCOMM INC,2017-09-01 00:00:00-04:00,2017,3,9,41.962703704833984,42.52123394874036,42.71550708324116,39.59906215976342,168220900,1079000000,45277757297.51587,45.27775729751587,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,-21.396912518205102,,Technology,Semiconductors,United States,49000,2017-Q3
QCOM,QUALCOMM INC,2017-10-01 00:00:00-04:00,2017,4,10,41.29085159301758,42.165076191990785,44.33444491403486,40.489482131825966,176751700,1079000000,44552828868.86597,44.552828868865966,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,-22.903065615112382,,Technology,Semiconductors,United States,49000,2017-Q4
QCOM,QUALCOMM INC,2017-11-01 00:00:00-04:00,2017,4,11,53.69997787475586,41.663220972877404,56.07981017458176,40.88613117349673,434567900,1079000000,57942276126.86157,57.94227612686157,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,1.1351577250951816,,Technology,Semiconductors,United States,49000,2017-Q4
QCOM,QUALCOMM INC,2017-12-01 00:00:00-05:00,2017,4,12,52.25917434692383,53.22240216496657,53.97339788406475,52.079591663400265,169187300,1079000000,56387649120.33081,56.38764912033081,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,2.0464290380523886,,Technology,Semiconductors,United States,49000,2017-Q4
QCOM,QUALCOMM INC,2018-01-01 00:00:00-05:00,2018,1,1,55.71209716796875,52.55303535027081,56.24268981513495,52.381614260170814,181601100,1079000000,60113352844.23828,60.11335284423828,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,32.75387217185675,,Technology,Semiconductors,United States,49000,2018-Q1
QCOM,QUALCOMM INC,2018-02-01 00:00:00-05:00,2018,1,2,53.05914306640625,54.69173208383413,55.79372842503138,49.38581777719351,311057400,1079000000,57250815368.65234,57.25081536865235,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,19.604734681129955,,Technology,Semiconductors,United States,49000,2018-Q1
QCOM,QUALCOMM INC,2018-03-01 00:00:00-05:00,2018,1,3,45.61909866333008,53.53925173359358,54.535444979742365,44.17009059080852,320661200,1079000000,49223007457.733154,49.223007457733154,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,0.35305073107061435,,Technology,Semiconductors,United States,49000,2018-Q1
QCOM,QUALCOMM INC,2018-04-01 00:00:00-04:00,2018,2,4,41.9965705871582,45.36387083733556,46.75525113842109,39.97948622799756,207468300,1079000000,45314299663.5437,45.3142996635437,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,-1.4271073666235257,,Technology,Semiconductors,United States,49000,2018-Q2
QCOM,QUALCOMM INC,2018-05-01 00:00:00-04:00,2018,2,5,47.85023880004883,41.79074476622114,49.398045092321645,40.59696118900453,237099800,1079000000,51630407665.252686,51.63040766525268,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,5.389745741045093,,Technology,Semiconductors,United States,49000,2018-Q2
QCOM,QUALCOMM INC,2018-06-01 00:00:00-04:00,2018,2,6,46.686370849609375,48.53319555112315,52.118696732618496,45.82951222701275,188075700,1079000000,50374594146.728516,50.37459414672851,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,5.60370747383907,,Technology,Semiconductors,United States,49000,2018-Q2
QCOM,QUALCOMM INC,2018-07-01 00:00:00-04:00,2018,3,7,53.316650390625,46.0874189697698,53.79084110621253,45.85448401477702,208751100,1079000000,57528665771.484375,57.52866577148438,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,25.204031750704182,,Technology,Semiconductors,United States,49000,2018-Q3
QCOM,QUALCOMM INC,2018-08-01 00:00:00-04:00,2018,3,8,57.16004180908203,52.86742339920075,58.64082780821498,52.86742339920075,265339500,1079000000,61675685111.99951,61.67568511199951,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,36.59209150914853,,Technology,Semiconductors,United States,49000,2018-Q3
QCOM,QUALCOMM INC,2018-09-01 00:00:00-04:00,2018,3,9,59.921958923339844,57.18499789239445,63.6405655327188,57.16004182337818,290784100,1079000000,64655793678.28369,64.65579367828369,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,42.79813651863669,,Technology,Semiconductors,United States,49000,2018-Q3
QCOM,QUALCOMM INC,2018-10-01 00:00:00-04:00,2018,4,10,52.79475784301758,60.82856005878225,62.045806700387374,51.35925158681343,341624700,1079000000,56965543712.61597,56.96554371261597,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,27.860665997853506,,Technology,Semiconductors,United States,49000,2018-Q4
QCOM,QUALCOMM INC,2018-11-01 00:00:00-04:00,2018,4,11,48.90796661376953,53.05498826562114,54.01198907450976,44.93723770268858,396206800,1079000000,52771695976.257324,52.77169597625733,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,-8.923674553763705,,Technology,Semiconductors,United States,49000,2018-Q4
QCOM,QUALCOMM INC,2018-12-01 00:00:00-05:00,2018,4,12,47.774681091308594,50.79679986641792,50.79679986641792,44.920455312985844,308069000,1079000000,51548880897.52197,51.548880897521975,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,-8.581255466924931,,Technology,Semiconductors,United States,49000,2018-Q4
QCOM,QUALCOMM INC,2019-01-01 00:00:00-05:00,2019,1,1,42.022239685058594,47.69082957450703,49.362552159500325,41.66582967169678,381565000,1079000000,45341996620.17822,45.34199662017822,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,-24.57250431918947,,Technology,Semiconductors,United States,49000,2019-Q1
QCOM,QUALCOMM INC,2019-02-01 00:00:00-05:00,2019,1,2,45.30628967285156,42.07315884281125,45.79847418809699,41.92041214753639,242230300,1079000000,48885486557.006836,48.885486557006836,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,-14.611719951548396,,Technology,Semiconductors,United States,49000,2019-Q1
QCOM,QUALCOMM INC,2019-03-01 00:00:00-05:00,2019,1,3,48.39515686035156,45.823926466708656,49.54924145226691,45.000791936891666,261437100,1079000000,52218374252.319336,52.218374252319336,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,6.085298215795221,,Technology,Semiconductors,United States,49000,2019-Q1
QCOM,QUALCOMM INC,2019-04-01 00:00:00-04:00,2019,2,4,73.93905639648438,49.48156625414747,76.08520346354324,47.893418734428124,618272400,1079000000,79780241851.80664,79.78024185180664,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,76.05974812403755,,Technology,Semiconductors,United States,49000,2019-Q2
QCOM,QUALCOMM INC,2019-05-01 00:00:00-04:00,2019,2,5,57.362205505371094,74.8318373496966,77.55314964016607,55.59378282000298,492653200,1079000000,61893819740.29541,61.89381974029541,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,19.878619091264717,,Technology,Semiconductors,United States,49000,2019-Q2
QCOM,QUALCOMM INC,2019-06-01 00:00:00-04:00,2019,2,6,65.30294799804688,57.59398658628522,65.62058005031602,56.512333423568954,250977300,1079000000,70461880889.89258,70.46188088989258,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,39.8758284476791,,Technology,Semiconductors,United States,49000,2019-Q2
QCOM,QUALCOMM INC,2019-07-01 00:00:00-04:00,2019,3,7,63.378902435302734,69.88485084034538,69.96282175854957,63.03237897420863,241910800,1079000000,68385835727.69165,68.38583572769166,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,18.872626038876295,,Technology,Semiconductors,United States,49000,2019-Q3
QCOM,QUALCOMM INC,2019-08-01 00:00:00-04:00,2019,3,8,67.37255859375,59.67110519744347,68.5247462002865,58.1464126662004,235386600,1079000000,72694990722.65625,72.69499072265624,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,17.866531341559178,,Technology,Semiconductors,United States,49000,2019-Q3
QCOM,QUALCOMM INC,2019-09-01 00:00:00-04:00,2019,3,9,66.08177947998047,66.50626730506507,69.68561336874075,64.6523741480502,127860300,1079000000,71302240058.89893,71.30224005889893,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,10.279738291802332,,Technology,Semiconductors,United States,49000,2019-Q3
QCOM,QUALCOMM INC,2019-10-01 00:00:00-04:00,2019,4,10,70.23886108398438,67.28749750589414,72.58771944031223,63.57646878204027,134509300,1079000000,75787731109.61914,75.78773110961914,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,33.04135477396433,,Technology,Semiconductors,United States,49000,2019-Q4
QCOM,QUALCOMM INC,2019-11-01 00:00:00-04:00,2019,4,11,72.95448303222656,71.24303753459692,82.17529852676978,70.94615834659383,232426900,1079000000,78717887191.77246,78.71788719177246,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,49.16687011004661,,Technology,Semiconductors,United States,49000,2019-Q4
QCOM,QUALCOMM INC,2019-12-01 00:00:00-05:00,2019,4,12,77.04097747802734,73.32994787557992,78.98817280937529,69.68876788498778,170341600,1079000000,83127214698.7915,83.1272146987915,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,61.25900941292315,,Technology,Semiconductors,United States,49000,2019-Q4
QCOM,QUALCOMM INC,2020-01-01 00:00:00-05:00,2020,1,1,75.0688705444336,78.35990320457368,84.62517113359974,74.83128592802493,202806800,1079000000,80999311317.44385,80.99931131744384,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,78.6408128339838,,Technology,Semiconductors,United States,49000,2020-Q1
QCOM,QUALCOMM INC,2020-02-01 00:00:00-05:00,2020,1,2,68.90039825439453,75.28006451078232,81.34294680218544,64.53582067316482,220308800,1079000000,74343529716.4917,74.3435297164917,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,52.07689429417353,,Technology,Semiconductors,United States,49000,2020-Q1
QCOM,QUALCOMM INC,2020-03-01 00:00:00-05:00,2020,1,3,59.52888107299805,69.53395234964395,72.72818921718762,51.03732482419969,322085700,1079000000,64231662677.76489,64.23166267776489,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,23.0058645016356,,Technology,Semiconductors,United States,49000,2020-Q1
QCOM,QUALCOMM INC,2020-04-01 00:00:00-04:00,2020,2,4,69.77667236328125,57.65201231952801,71.72797530194171,57.25288571023865,215838800,1079000000,75289029479.98047,75.28902947998047,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,-5.629479514700753,,Technology,Semiconductors,United States,49000,2020-Q2
QCOM,QUALCOMM INC,2020-05-01 00:00:00-04:00,2020,2,5,71.73683166503906,68.16240839775197,72.69474353674143,65.71441364793085,198180200,1079000000,77404041366.57715,77.40404136657715,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,25.059402847266753,,Technology,Semiconductors,United States,49000,2020-Q2
QCOM,QUALCOMM INC,2020-06-01 00:00:00-04:00,2020,2,6,80.8990478515625,70.8587320289176,81.72391508043621,70.28221075851428,222750600,1079000000,87290072631.83594,87.29007263183594,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,23.882688809059704,,Technology,Semiconductors,United States,49000,2020-Q2
QCOM,QUALCOMM INC,2020-07-01 00:00:00-04:00,2020,3,7,94.39622497558594,81.34646896155878,96.30899708680084,78.21810246685992,200139000,1079000000,101853526748.65723,101.85352674865723,,,,,,,,16.1784,13.717908,4.1848454,6.683798,,,,48.93950723104701,,Technology,Semiconductors,United States,49000,2020-Q3
